##########normalizacion_palabras##########
episiotomías                            episiotomía                             NCFP000 I  # episiotomías
episodio                                episodio                                NCMS000 I  # episodio
episódio                                episodio                                NCMS000 I  # episódio
episodios                               episodio                                NCMP000 I  # episodios
episódios                               episodio                                NCMP000 I  # episódios
epispadica                              epispádico                              AQ0FS0  I  # epispadica
epispádica                              epispádico                              AQ0FS0  I  # epispádica
epispadicas                             epispádico                              AQ0FP0  I  # epispadicas
epispádicas                             epispádico                              AQ0FP0  I  # epispádicas
epispadico                              epispádico                              AQ0MS0  I  # epispadico
epispádico                              epispádico                              AQ0MS0  I  # epispádico
epispadicos                             epispádico                              AQ0MP0  I  # epispadicos
epispádicos                             epispádico                              AQ0MP0  I  # epispádicos
epistaxis                               epistaxis                               NCFN000 I  # epistaxis
epístaxis                               epistaxis                               NCFN000 I  # epístaxis
epitelio-conectiva                      epitelio-conectivo                      AQ0FS0  I  # epitelio-conectiva
epitelio-conectivas                     epitelio-conectivo                      AQ0FP0  I  # epitelio-conectivas
epitelio-conectivo                      epitelio-conectivo                      AQ0MS0  I  # epitelio-conectivo
epitelio-conectivos                     epitelio-conectivo                      AQ0MP0  I  # epitelio-conectivos
epitelioide-fusocelular                 epitelioide-fusocelular                 AQ0CS0  I  # epitelioide-fusocelular
epitelioide-fusocelulares               epitelioide-fusocelular                 AQ0CP0  I  # epitelioide-fusocelulares
epiteliopatía                           epiteliopatía                           NCFS000 I  # epiteliopatía
epiteliopatías                          epiteliopatía                           NCFP000 I  # epiteliopatías
epitelizaron                            epiteliza                               VMIS3P0 I  # epitelizaron
epiteloide                              epiteloide                              AQ0CS0  I  # epiteloide
epiteloides                             epiteloide                              AQ0CP0  I  # epiteloides
epitroclear                             epitroclear                             AQ0CS0  I  # epitroclear
epitrocleares                           epitroclear                             AQ0CP0  I  # epitrocleares
epoprostenol                            epoprostenol                            NCMS000 I  # epoprostenol
epr-coriocapilar                        epr-coriocapilar                        NC00000 I  # epr-coriocapilar
epstein                                 epstein                                 NP00000  I  # epstein
equianalgesica                          equianalgésico                          AQ0FS0  I  # equianalgesica
equianalgésica                          equianalgésico                          AQ0FS0  I  # equianalgésica
equianalgesicas                         equianalgésico                          AQ0FP0  I  # equianalgesicas
equianalgésicas                         equianalgésico                          AQ0FP0  I  # equianalgésicas
equianalgesico                          equianalgésico                          AQ0MS0  I  # equianalgesico
equianalgésico                          equianalgésico                          AQ0MS0  I  # equianalgésico
equianalgesicos                         equianalgésico                          AQ0MP0  I  # equianalgesicos
equianalgésicos                         equianalgésico                          AQ0MP0  I  # equianalgésicos
equi                                    equi                                    NC00000  I  # equi
equimosis                               equimosis                               NCFN000 I  # equímosis
equímosis                               equimosis                               NCFN000 I  # equímosis
equinococcus                            equinococcus                            NC00000 I  # equinococcus
ergometría                              ergometría                              NCFS000 I  # ergometría
eritema-escamosa                        eritema-escamoso                        AQ0FS0  I  # eritema-escamosa
eritemaescamosa                         eritema-escamoso                        AQ0FS0  I  # eritemaescamosa
eritema-escamosas                       eritema-escamoso                        AQ0FP0  I  # eritema-escamosas
eritemaescamosas                        eritema-escamoso                        AQ0FP0  I  # eritemaescamosas
eritema-escamoso                        eritema-escamoso                        AQ0MS0  I  # eritema-escamoso
eritemaescamoso                         eritema-escamoso                        AQ0MS0  I  # eritemaescamoso
eritema-escamosos                       eritema-escamoso                        AQ0MP0  I  # eritema-escamosos
eritemaescamosos                        eritema-escamoso                        AQ0MP0  I  # eritemaescamosos
eritematodescamativa                    eritematodescamativo                    AQ0FS0  I  # eritematodescamativa
eritematodescamativas                   eritematodescamativo                    AQ0FP0  I  # eritematodescamativas
eritematodescamativo                    eritematodescamativo                    AQ0MS0  I  # eritematodescamativo
eritematodescamativos                   eritematodescamativo                    AQ0MP0  I  # eritematodescamativos
eritemato-escamosa                      eritematoescamoso                       AQ0FS0  I  # eritemato-escamosa
eritematoescamosa                       eritematoescamoso                       AQ0FS0  I  # eritematoescamosa
eritemato-escamosas                     eritematoescamoso                       AQ0FP0  I  # eritemato-escamosas
eritematoescamosas                      eritematoescamoso                       AQ0FP0  I  # eritematoescamosas
eritemato-escamoso                      eritematoescamoso                       AQ0MS0  I  # eritemato-escamoso
eritematoescamoso                       eritematoescamoso                       AQ0MS0  I  # eritematoescamoso
eritemato-escamosos                     eritematoescamoso                       AQ0MP0  I  # eritemato-escamosos
eritematoescamosos                      eritematoescamoso                       AQ0MP0  I  # eritematoescamosos
eritematosa                             eritematoso                             AQ0FS0  I  # eritematosa
eritematosas                            eritematoso                             AQ0FP0  I  # eritematosas
eritematoso                             eritematoso                             AQ0MS0  I  # eritematoso
eritematosos                            eritematoso                             AQ0MP0  I  # eritematosos
eritematovesiculosa                     eritematovesiculoso                     AQ0FS0  I  # eritematovesiculosa
eritematovesiculosas                    eritematovesiculoso                     AQ0FP0  I  # eritematovesiculosas
eritematovesiculoso                     eritematovesiculoso                     AQ0MS0  I  # eritematovesiculoso
eritematovesiculosos                    eritematovesiculoso                     AQ0MP0  I  # eritematovesiculosos
eritemato-violacea                      eritematovioláceo                       AQ0FS0  I  # eritemato-violacea
eritematoviolacea                       eritematovioláceo                       AQ0FS0  I  # eritematoviolacea
eritemato-violácea                      eritematovioláceo                       AQ0FS0  I  # eritemato-violácea
eritematoviolácea                       eritematovioláceo                       AQ0FS0  I  # eritematoviolácea
eritemato-violaceas                     eritematovioláceo                       AQ0FP0  I  # eritemato-violaceas
eritematoviolaceas                      eritematovioláceo                       AQ0FP0  I  # eritematoviolaceas
eritemato-violáceas                     eritematovioláceo                       AQ0FP0  I  # eritemato-violáceas
eritematovioláceas                      eritematovioláceo                       AQ0FP0  I  # eritematovioláceas
eritemato-violaceo                      eritematovioláceo                       AQ0MS0  I  # eritemato-violaceo
eritematoviolaceo                       eritematovioláceo                       AQ0MS0  I  # eritematoviolaceo
eritemato-violáceo                      eritematovioláceo                       AQ0MS0  I  # eritemato-violáceo
eritematovioláceo                       eritematovioláceo                       AQ0MS0  I  # eritematovioláceo
eritemato-violaceos                     eritematovioláceo                       AQ0MP0  I  # eritemato-violaceos
eritematoviolaceos                      eritematovioláceo                       AQ0MP0  I  # eritematoviolaceos
eritemato-violáceos                     eritematovioláceo                       AQ0MP0  I  # eritemato-violáceos
eritematovioláceos                      eritematovioláceo                       AQ0MP0  I  # eritematovioláceos
eritosedimentacion                      eritosedimentación                      NCFS000 I  # eritosedimentacion
eritosedimentación                      eritosedimentación                      NCFS000 I  # eritosedimentación
eritosedimentaciones                    eritosedimentación                      NCFP000 I  # eritosedimentaciones
eritrocitaria                           eritrocitario                           AQ0FS0  I  # eritrocitaria
eritrocitarias                          eritrocitario                           AQ0FP0  I  # eritrocitarias
eritrocitario                           eritrocitario                           AQ0MS0  I  # eritrocitario
eritrocitarios                          eritrocitario                           AQ0MP0  I  # eritrocitarios
eritrodermia                            eritrodermia                            NCFS000 I  # eritrodermia
eritroide                               eritroide                               AQ0CS0  I  # eritroide
eritroides                              eritroide                               AQ0CP0  I  # eritroides
eritromicina                            eritromicina                            NCFS000 I  # eritromicina
eritrosica                              eritrósico                              AQ0FS0  I  # eritrosica
eritrósica                              eritrósico                              AQ0FS0  I  # eritrósica
eritrosicas                             eritrósico                              AQ0FP0  I  # eritrosicas
eritrósicas                             eritrósico                              AQ0FP0  I  # eritrósicas
eritrosico                              eritrósico                              AQ0MS0  I  # eritrosico
eritrósico                              eritrósico                              AQ0MS0  I  # eritrósico
eritrosicos                             eritrósico                              AQ0MP0  I  # eritrosicos
eritrósicos                             eritrósico                              AQ0MP0  I  # eritrósicos
erradicadora                            erradicador                             AQ0FS0  I  # erradicadora
erradicador                             erradicador                             AQ0MS0  I  # erradicador
ertapenem                               ertapenem                               NC00000 I  # ertapenem
erupcionada                             erupcionar                              VMP00SF I  # erupcionada
erupcionadas                            erupcionar                              VMP00PF I  # erupcionadas
erupcionado                             erupcionar                              VMP00SM I  # erupcionado
erupcionados                            erupcionar                              VMP00PM I  # erupcionados
erupcionar                              erupcionar                              VMN0000 I  # erupcionar
escafocefalia                           escafocefalia                           NCFS000 I  # escafocefalia
escafocefalias                          escafocefalia                           NCFP000 I  # escafocefalias
escafolunar                             escafolunar                             AQ0CS0  I  # escafolunar
escafolunares                           escafolunar                             AQ0CP0  I  # escafolunares
escafo-trapecio-trapezoide              escafo-trapecio-trapezoide              AQ0CS0  I  # escafo-trapecio-trapezoide
escafo-trapecio-trapezoides             escafo-trapecio-trapezoide              AQ0CP0  I  # escafo-trapecio-trapezoides
escalofrio                              escalofrío                              NCMS000 I  # escalofrio
escalofrío                              escalofrío                              NCMS000 I  # escalofrío
escalofrios                             escalofrío                              NCMP000 I  # escalofrios
escalofríos                             escalofrío                              NCMP000 I  # escalofríos
escaner                                 escáner                                 NCMS000 I  # escaner
escáner                                 escáner                                 NCMS000 I  # escáner
escaneres                               escáner                                 NCMP000 I  # escaneres
escáneres                               escáner                                 NCMP000 I  # escáneres
escaners                                escáner                                 NCMP000 I  # escaners
escáners                                escáner                                 NCMP000 I  # escáners
escapular-paraescapular                 escapular-paraescapular                 AQ0CS0  I  # escapular-paraescapular
escapular-paraescapulares               escapular-paraescapular                 AQ0CP0  I  # escapular-paraescapulares
escapulo-humeral                        escápulo-humeral                        AQ0CS0   I  # escapulo-humeral
escapulohumeral                         escápulo-humeral                        AQ0CS0   I  # escapulohumeral
escápulo-humeral                        escápulo-humeral                        AQ0CS0   I  # escápulo-humeral
escápulohumeral                         escápulo-humeral                        AQ0CS0   I  # escápulohumeral
escapulo-humerales                      escápulo-humeral                        AQ0CS0   I  # escapulo-humerales
escapulohumerales                       escápulo-humeral                        AQ0CS0   I  # escapulohumerales
escápulo-humerales                      escápulo-humeral                        AQ0CS0   I  # escápulo-humerales
escápulohumerales                       escápulo-humeral                        AQ0CS0   I  # escápulohumerales
escarotomia                             escarotomía                             NCFS000 I  # escarotomia
escarotomía                             escarotomía                             NCFS000 I  # escarotomía
escarotomias                            escarotomía                             NCFP000 I  # escarotomias
escarotomías                            escarotomía                             NCFP000 I  # escarotomías
escintigrafia                           escintigrafía                           NCFS000 I  # escintigrafia
escintigrafía                           escintigrafía                           NCFS000 I  # escintigrafía
escintigrafias                          escintigrafía                           NCFP000 I  # escintigrafias
escintigrafías                          escintigrafía                           NCFP000 I  # escintigrafías
escisional                              escisional                              AQ0CS0  I  # escisional
escisionales                            escisional                              AQ0CP0  I  # escisionales
escitalopram                            escitalopram                            NC00000 I  # escitalopram
esclerocoroidea                         esclerocoroideo                         AQ0FS0  I  # esclerocoroideas
esclerocoroideas                        esclerocoroideo                         AQ0FP0  I  # esclerocoroidea
esclerocoroideo                         esclerocoroideo                         AQ0MS0  I  # esclerocoroideo
esclerocoroideos                        esclerocoroideo                         AQ0MP0  I  # esclerocoroideos
esclerodactilia                         esclerodactilia                         NCFS000 I  # esclerodactilia
esclerodactilias                        esclerodactilia                         NCFP000 I  # esclerodactilias
esclerosada                             esclerosar                              VMP00SF I  # esclerosada
esclerosadas                            esclerosar                              VMP00PF I  # esclerosadas
esclerosado                             esclerosar                              VMP00SM I  # esclerosado
esclerosados                            esclerosar                              VMP00PM I  # esclerosados
esclerosante                            esclerosante                            AQ0CS0   I  # esclerosante
esclerosánte                            esclerosante                            AQ0CS0   I  # esclerosánte
esclerosantes                           esclerosante                            AQ0CS0   I  # esclerosantes
esclerosántes                           esclerosante                            AQ0CS0   I  # esclerosántes
escopia                                 escopia                                 NCFS000 I  # escopia
escopias                                escopia                                 NCFP000 I  # escopias
escoplada                               escoplar                                VMP00SF I  # escoplada
escopladas                              escoplar                                VMP00PF I  # escopladas
escoplado                               escoplar                                VMP00SM I  # escoplado
escoplados                              escoplar                                VMP00PM I  # escoplados
escrototomia                            escrototomía                            NCFS000 I  # escrototomia
escrototomía                            escrototomía                            NCFS000 I  # escrototomía
escrototomias                           escrototomía                            NCFP000 I  # escrototomias
escrototomías                           escrototomía                            NCFP000 I  # escrototomías
esfacelaciones                          esfacelación                            NCFP000 I  # esfacelaciones
esfacelacion                            esfacelación                            NCFS000 I  # esfacelacion
esfacelación                            esfacelación                            NCFS000 I  # esfacelación
esfacelo                                esfácelo                                NCMS000 I  # esfacelo
esfácelo                                esfácelo                                NCMS000 I  # esfácelo
esfacelos                               esfácelo                                NCMP000 I  # esfacelos
esfácelos                               esfácelo                                NCMP000 I  # esfácelos
esferofaquia                            esferofaquia                            NCFS000 I  # esferofaquia
esferofaquias                           esferofaquia                            NCFP000 I  # esferofaquias
esferula                                esférula                                NCFS000 I  # esferula
esférula                                esférula                                NCFS000 I  # esferula
esferulas                               esférula                                NCFP000 I  # esferulas
esférulas                               esférula                                NCFP000 I  # esferulas
esfinerotomia                           esfinerotomía                           NCFS000 I  # esfinerotomia
esfinerotomía                           esfinerotomía                           NCFS000 I  # esfinerotomía
esfinerotomías                          esfinerotomía                           NCFP000 I  # esfinerotomías
esfinerotomias                          esfinerotomía                           NCFS000 I  # esfinerotomias
esfinteriana                            esfinteriano                            AQ0FS0  I  # esfinteriana
esfinterianas                           esfinteriano                            AQ0FP0  I  # esfinterianas
esfinteriano                            esfinteriano                            AQ0MS0  I  # esfinteriano
esfinterianos                           esfinteriano                            AQ0MP0  I  # esfinterianos
esfinterotomia                          esfinterotomía                          NCFS000 I  # esfinterotomia
esfinterotomía                          esfinterotomía                          NCFS000 I  # esfinterotomía
esfinterotomias                         esfinterotomía                          NCFP000 I  # esfinterotomias
esfinterotomías                         esfinterotomía                          NCFP000 I  # esfinterotomías
esofagectomia                           esofagectomía                           NCFS000  I  # esofagectomia
esofagectomía                           esofagectomía                           NCFS000  I  # esofagectomía
esofagectomias                          esofagectomía                           NCFP000  I  # esofagectomias
esofagectomías                          esofagectomía                           NCFP000  I  # esofagectomías
esofago-gastrica                        esofagogástrico                         AQ0FS0  I  # esofago-gastrica
esofagogastrica                         esofagogástrico                         AQ0FS0  I  # esofagogastrica
esófago-gastrica                        esofagogástrico                         AQ0FS0  I  # esófago-gastrica
esofago-gástrica                        esofagogástrico                         AQ0FS0  I  # esofago-gástrica
esofagogástrica                         esofagogástrico                         AQ0FS0  I  # esofagogástrica
esófago-gástrica                        esofagogástrico                         AQ0FS0  I  # esófago-gástrica
esofago-gastricas                       esofagogástrico                         AQ0FP0  I  # esofago-gastricas
esofagogastricas                        esofagogástrico                         AQ0FP0  I  # esofagogastricas
esófago-gastricas                       esofagogástrico                         AQ0FP0  I  # esófago-gastricas
esofago-gástricas                       esofagogástrico                         AQ0FP0  I  # esofago-gástricas
esofagogástricas                        esofagogástrico                         AQ0FP0  I  # esofagogástricas
esófago-gástricas                       esofagogástrico                         AQ0FP0  I  # esófago-gástricas
esofago-gastrico                        esofagogástrico                         AQ0MS0  I  # esofago-gastrico
esofagogastrico                         esofagogástrico                         AQ0MS0  I  # esofagogastrico
esófago-gastrico                        esofagogástrico                         AQ0MS0  I  # esófago-gastrico
esofago-gástrico                        esofagogástrico                         AQ0MS0  I  # esofago-gástrico
esofagogástrico                         esofagogástrico                         AQ0MS0  I  # esofagogástrico
esófago-gástrico                        esofagogástrico                         AQ0MS0  I  # esófago-gástrico
esofago-gastricos                       esofagogástrico                         AQ0MP0  I  # esofago-gastricos
esofagogastricos                        esofagogástrico                         AQ0MP0  I  # esofagogastricos
esófago-gastricos                       esofagogástrico                         AQ0MP0  I  # esófago-gastricos
esofago-gástricos                       esofagogástrico                         AQ0MP0  I  # esofago-gástricos
esofagogástricos                        esofagogástrico                         AQ0MP0  I  # esofagogástricos
esófago-gástricos                       esofagogástrico                         AQ0MP0  I  # esófago-gástricos
esofago-gastro-duodenales               esofagogastroduodenal                   AQ0CP0  I  # esofago-gastro-duodenales
esofagogastroduodenales                 esofagogastroduodenal                   AQ0CP0  I  # esofagogastroduodenales
esofago-gastro-duodenal                 esofagogastroduodenal                   AQ0CS0  I  # esofago-gastro-duodenal
esofagogastroduodenal                   esofagogastroduodenal                   AQ0CS0  I  # esofagogastroduodenal
esofago-gastroscopia                    esofagogastroscopia                     NCFS000 I  # esofago-gastroscopia
esofagogastroscopia                     esofagogastroscopia                     NCFS000 I  # esofagogastroscopia
esofago-gastroscopias                   esofagogastroscopia                     NCFp000 I  # esofago-gastroscopias
esofagogastroscopias                    esofagogastroscopia                     NCFP000 I  # esofagogastroscopias
esofagogátrica                          esofagogástrico                         AQ0FS0  I  # esofagogátrica
esofagogátricas                         esofagogástrico                         AQ0FP0  I  # esofagogátricas
esofagogátrico                          esofagogástrico                         AQ0MS0  I  # esofagogátrico
esofagogátricos                         esofagogástrico                         AQ0MP0  I  # esofagogátricos
esofagograma                            esofagograma                            NCMS000 I  # esofagograma
esofagogramas                           esofagograma                            NCMP000 I  # esofagogramas
esofago-pleurales                       esofagopleural                          AQ0CP0  I  # esofago-pleurales
esofagopleurales                        esofagopleural                          AQ0CP0  I  # esofagopleurales
esófago-pleurales                       esofagopleural                          AQ0CP0  I  # esófago-pleurales
esófagopleurales                        esofagopleural                          AQ0CP0  I  # esófagopleurales
esofago-pleural                         esofagopleural                          AQ0CS0  I  # esofago-pleural
esofagopleural                          esofagopleural                          AQ0CS0  I  # esofagopleural
esófago-pleural                         esofagopleural                          AQ0CS0  I  # esófago-pleural
esófagopleural                          esofagopleural                          AQ0CS0  I  # esófagopleural
esofagostomia                           esofagostomía                           NCFS000 I  # esofagostomia
esofagostomía                           esofagostomía                           NCFS000 I  # esofagostomía
esofagostomias                          esofagostomía                           NCFP000 I  # esofagostomias
esofagostomías                          esofagostomía                           NCFP000 I  # esofagostomías
esofago-yeyunales                       esofagoyeyunal                          AQ0CP0  I  # esofago-yeyunales
esofagoyeyunales                        esofagoyeyunal                          AQ0CP0  I  # esofagoyeyunales
esófago-yeyunales                       esofagoyeyunal                          AQ0CP0  I  # esófago-yeyunales
esófagoyeyunales                        esofagoyeyunal                          AQ0CP0  I  # esófagoyeyunales
esofago-yeyunal                         esofagoyeyunal                          AQ0CS0  I  # esofago-yeyunal
esofagoyeyunal                          esofagoyeyunal                          AQ0CS0  I  # esofagoyeyunal
esófagoyeyunal                          esofagoyeyunal                          AQ0CS0  I  # esófagoyeyunal
esófago-yeyunal                         esofagoyeyunal                          AQ0CS0  I  # esófag-yeyunal
esofaguectomia                          esofaguectomía                          NCFS000 I  # esofaguectomia
esofaguectomía                          esofaguectomía                          NCFS000 I  # esofaguectomía
esofaguectomias                         esofaguectomía                          NCFP000 I  # esofaguectomias
esofaguectomías                         esofaguectomía                          NCFP000 I  # esofaguectomías
espacio-temporales                      espacio-temporal                        AQ0CP0  I  # espacio-temporales
espacio-temporal                        espacio-temporal                        AQ0CS0  I  # espacio-temporal
especímenes                             espécimen                               NCMP000 I  # especímenes
especimenes                             espécimen                               NCMP000 I  # especmenes
especimen                               espécimen                               NCMS000 I  # especimen
espécimen                               espécimen                               NCMS000 I  # espécimen
espermarquia                            espermarquia                            NCFS000 I  # espermarquia
espermarquias                           espermarquia                            NCFP000 I  # espermarquias
espermatocele                           espermatocele                           NCMS000 I  # espermatocele
espermatoceles                          espermatocele                           NCMP000 I  # espermatoceles
espermiograma                           espermiograma                           NCMS000 I  # espermiograma
espermiogramas                          espermiograma                           NCMP000 I  # espermiogramas
espiculada                              espicular                               VMP00FS I  # espiculada
espiculadas                             espicular                               VMP00FP I  # espiculadas
espiculado                              espicular                               VMP00SM I  # espiculado
espiculados                             espicular                               VMP00PM I  # espiculados
espirativa                              espirativo                              AQ0FS0  I  # espirativa
espirativas                             espirativo                              AQ0FP0  I  # espirativas
espirativo                              espirativo                              AQ0MS0  I  # espirativo
espirativos                             espirativo                              AQ0MP0  I  # espirativos
espiratoria                             espiratorio                             AQ0FS0  I  # espiratoria
espiratorias                            espiratorio                             AQ0FP0  I  # espiratorias
espiratorio                             espiratorio                             AQ0MS0  I  # espiratorio
espiratorios                            espiratorio                             AQ0MP0  I  # espiratorios
espironolactona                         espironolactona                         NCFS000 I  # espironolactona
espironolactonas                        espironolactona                         NCFP000 I  # espironolactonas
esplenopancreatectomia                  esplenopancreatectomía                  NCFS000 I  # esplenopancreatectomia
esplenopancreatectomía                  esplenopancreatectomía                  NCFS000 I  # esplenopancreatectomía
esplenopancreatectomias                 esplenopancreatectomía                  NCFP000 I  # esplenopancreatectomias
esplenopancreatectomías                 esplenopancreatectomía                  NCFP000 I  # esplenopancreatectomías
espleno-portales                        esplenoportal                           AQ0CP0  I  # espleno-portales
esplenoportales                         esplenoportal                           AQ0CP0  I  # esplenoportales
espleno-portal                          esplenoportal                           AQ0CS0  I  # espleno-portal
esplenoportal                           esplenoportal                           AQ0CS0  I  # esplenoportal
espleno-renales                         esplenorrenal                           AQ0CP0  I  # espleno-renales
espleno-renal                           esplenorrenal                           AQ0CS0  I  # espleno-renal
esplenorrenales                         esplenorrenal                           AQ0CP0  I  # esplenorrenales
esplenorrenal                           esplenorrenal                           AQ0CS0  I  # esplenorrenal
espondiloartrosica                      espondiloartrósico                      AQ0FS0  I  # espondiloartrosica
espondiloartrósica                      espondiloartrósico                      AQ0FS0  I  # espondiloartrósica
espondiloartrosicas                     espondiloartrósico                      AQ0FP0  I  # espondiloartrosicas
espondiloartrósicas                     espondiloartrósico                      AQ0FP0  I  # espondiloartrósicas
espondiloartrosico                      espondiloartrósico                      AQ0MS0  I  # espondiloartrosico
espondiloartrósico                      espondiloartrósico                      AQ0MS0  I  # espondiloartrósico
espondiloartrosicos                     espondiloartrósico                      AQ0MP0  I  # espondiloartrosicos
espondiloartrósicos                     espondiloartrósico                      AQ0MP0  I  # espondiloartrósicos
espondiloartrosis                       espondiloartrosis                       NCFN000 I  # espondiloartrosis
espondilodiscitis                       espondilodiscitis                       NCFN000 I  # espondilodiscitis
espongiosis                             espongiosis                             NCFC000 I  # espongiosis
esquiascopia                            esquiascopia                            NCFS000 I  # esquiascopia
esquiascopía                            esquiascopia                            NCFS000 I  # esquiascopía
esquiascopias                           esquiascopia                            NCFP000 I  # esquiascopias
esquiascopías                           esquiascopia                            NCFP000 I  # esquiascopías
esquisis                                esquisis                                NCFN000 I  # esquisis
esquistosomiasis                        esquistosomiasis                        NCFN000 I  # esquistosomiasis
esquizoafectiva                         esquizoafectivo                         AQ0FS0  I  # esquizoafectiva
esquizoafectivas                        esquizoafectivo                         AQ0FP0  I  # esquizoafectivas
esquizoafectivo                         esquizoafectivo                         AQ0MS0  I  # esquizoafectivo
esquizoafectivos                        esquizoafectivo                         AQ0MP0  I  # esquizoafectivos
estadiaje                               estadiaje                               NCMS000 I  # estadiaje
estadiajes                              estadiaje                               NCMP000 I  # estadiajes
estadiar                                estadiar                                VMN0000 I  # estadiar
estadificaciones                        estadificación                          NCFP000 I  # estadificaciones
estadificacion                          estadificación                          NCFS000 I  # estadificacion
estadificación                          estadificación                          NCFS000 I  # estadificación
estadio                                 estadío                                 NCMS000 I  # estadio
estadío                                 estadío                                 NCMS000 I  # estadío
estadios                                estadío                                 NCMP000 I  # estadios
estadíos                                estadío                                 NCMP000 I  # estadíos
estafilococica                          estafilocócico                          AQ0FS0  I  # estafilococica
estafilocócica                          estafilocócico                          AQ0FS0  I  # estafilocócica
estafilococicas                         estafilocócico                          AQ0FP0  I  # estafilococicas
estafilocócicas                         estafilocócico                          AQ0FP0  I  # estafilocócicas
estafilococico                          estafilocócico                          AQ0MS0  I  # estafilococico
estafilocócico                          estafilocócico                          AQ0MS0  I  # estafilocócico
estafilococicos                         estafilocócico                          AQ0MP0  I  # estafilococicos
estafilocócicos                         estafilocócico                          AQ0MP0  I  # estafilocócicos
estafilococus                           estafilococo                            NCCS000 I  # estafilococus
estaminales                             estaminal                               AQ0CP0  I  # estaminales
estaminal                               estaminal                               AQ0CS0  I  # estaminal
estasis                                 estasis                                 NCFN000 I  # éstasis
éstasis                                 estasis                                 NCFN000 I  # éstasis
estatina                                estatina                                NCFS000 I  # estatina
estatinas                               estatina                                NCFP000 I  # estatinas
estaturo-ponderales                     estaturoponderal                        AQ0CP0  I  # estaturo-ponderales
estaturoponderales                      estaturoponderal                        AQ0CP0  I  # estaturoponderales
estaturo-ponderal                       estaturoponderal                        AQ0CS0  I  # estaturo-ponderal
estaturoponderal                        estaturoponderal                        AQ0CS0  I  # estaturoponderal
esteatonecrotica                        esteatonecrótico                        AQ0FS0  I  # esteatonecrotica
esteatonecrótica                        esteatonecrótico                        AQ0FS0  I  # esteatonecrótica
esteatonecroticas                       esteatonecrótico                        AQ0FP0  I  # esteatonecroticas
esteatonecróticas                       esteatonecrótico                        AQ0FP0  I  # esteatonecróticas
esteatonecrotico                        esteatonecrótico                        AQ0MS0  I  # esteatonecrotico
esteatonecrótico                        esteatonecrótico                        AQ0MS0  I  # esteatonecrótico
esteatonecroticos                       esteatonecrótico                        AQ0MP0  I  # esteatonecroticos
esteatonecróticos                       esteatonecrótico                        AQ0MP0  I  # esteatonecróticos
esteatosica                             esteatósico                             AQ0FS0  I  # esteatosica
esteatósica                             esteatósico                             AQ0FS0  I  # esteatósica
esteatosicas                            esteatósico                             AQ0FP0  I  # esteatosicas
esteatósicas                            esteatósico                             AQ0FP0  I  # esteatósicas
esteatosico                             esteatósico                             AQ0MS0  I  # esteatosico
esteatósico                             esteatósico                             AQ0MS0  I  # esteatósico
esteatosicos                            esteatósico                             AQ0MP0  I  # esteatosicos
esteatósicos                            esteatósico                             AQ0MP0  I  # esteatósicos
esteatosis                              esteatosis                              NCFN000 I  # esteatosis
estenopeica                             estenopéico                             AQ0FS0  I  # estenopeica
estenopéica                             estenopéico                             AQ0FS0  I  # estenopéica
estenopeicas                            estenopéico                             AQ0FP0  I  # estenopeicas
estenopéicas                            estenopéico                             AQ0FP0  I  # estenopéicas
estenopeico                             estenopéico                             AQ0MS0  I  # estenopeico
estenopéico                             estenopéico                             AQ0MS0  I  # estenopéico
estenopeicos                            estenopéico                             AQ0MP0  I  # estenopeicos
estenopéicos                            estenopéico                             AQ0MP0  I  # estenopéicos
estenosaba                              estenosar                               VMII3S0  I  # estenosaba
estenosada                              estenosar                               VMP00SF  I  # estenosada
estenosadas                             estenosar                               VMP00PF  I  # estenosadas
estenosado                              estenosar                               VMP00SM  I  # estenosado
estenosados                             estenosar                               VMP00PM  I  # estenosados
estenosa                                estenosar                               VMIP3S0 I  # estenosa
estenosante                             estenosante                             AQ0CS0  I  # estenosante
estenosantes                            estenosante                             AQ0CP0  I  # estenosantes
estenotica                              estenótico                              AQ0FS0  I  # estenotica
estenótica                              estenótico                              AQ0FS0  I  # estenótica
estenoticas                             estenótico                              AQ0FP0  I  # estenoticas
estenóticas                             estenótico                              AQ0FP0  I  # estenóticas
estenotico                              estenótico                              AQ0MS0  I  # estenotico
estenótico                              estenótico                              AQ0MS0  I  # estenótico
estenoticos                             estenótico                              AQ0MP0  I  # estenoticos
estenóticos                             estenótico                              AQ0MP0  I  # estenóticos
estercorarea                            estercoráreo                            AQ0FS0  I  # estercorarea
estercorárea                            estercoráreo                            AQ0FS0  I  # estercorárea
estercorareas                           estercoráreo                            AQ0FP0  I  # estercorareas
estercoráreas                           estercoráreo                            AQ0FP0  I  # estercoráreas
estercorareo                            estercoráreo                            AQ0MS0  I  # estercorareo
estercoráreo                            estercoráreo                            AQ0MS0  I  # estercoráreo
estercorareos                           estercoráreo                            AQ0MP0  I  # estercorareos
estercoráreos                           estercoráreo                            AQ0MP0  I  # estercoráreos
estereolitografia                       estereolitografía                       NCFS000 I  # estereolitografia
estereolitografía                       estereolitografía                       NCFS000 I  # estereolitografía
estereolitografias                      estereolitografía                       NCFP000 I  # estereolitografias
estereolitografías                      estereolitografía                       NCFP000 I  # estereolitografías
estereolitografico                      estereolitográfico                      NCMS000 I  # estereolitografico
estereolitográfico                      estereolitográfico                      NCMS000 I  # estereolitográfico
